Customer_ID,First_Name,Last_Name,Email,Phone,DOB,Gender,Address,City,ST,Zip_Code,Member_Since,Newsletter_Subscription,Feedback_Provided,Communication_Preferences,Data_Sharing_Consent
CUST8474,Jack,Barajas,tsmith@example.com,+1-719-862-3147x33885,1964-09-18,Prefer not to say,17320 James Corners Suite 168,South Jennifertown,MN,56128,2020-08-17,True,True,Email,True
CUST8475,Gina,Smith,stephaniephillips@example.net,001-865-339-4551x82628,1972-05-31,Other,70087 Cory Track,New Robertaside,MN,55241,2023-06-12,False,False,SMS,True
CUST8476,Donald,Jarvis,stephensjeffrey@example.com,+1-927-257-4637x40071,2005-04-03,Prefer not to say,027 Maria Pines Apt. 452,West Mariaport,MN,55148,2023-07-12,True,False,SMS,True
CUST8477,Zachary,Wells,coxjustin@example.org,001-328-748-3044,1998-04-20,Prefer not to say,551 Johnson Parks,South Saramouth,MN,55205,2023-07-24,True,True,SMS,True
CUST8478,Breanna,Ponce,cruzpaul@example.org,441.444.3233,1970-08-17,Prefer not to say,040 Gamble Falls,West Dana,MN,55692,2022-07-29,True,True,None,True
CUST8479,Stephanie,Robles,collinsbreanna@example.com,663.346.4705x55683,1958-05-29,Other,10702 Cardenas Road,East Kendraborough,MN,55359,2023-04-28,True,False,Email,True
CUST8480,Emma,Smith,burkejerome@example.net,445-640-1337x5291,1954-07-05,Other,2236 Crystal Island,Ericamouth,MN,56555,2022-06-07,False,True,Email,False
CUST8481,Michael,Smith,dennis25@example.net,837-652-3051,1982-06-18,Male,596 Tyler Mountain Apt. 937,Samanthahaven,MN,55225,2020-07-25,True,False,Email,True
CUST8482,Christopher,Hayes,veronicagray@example.org,773-778-7554x271,1968-03-08,Prefer not to say,8543 Delacruz Road Apt. 482,Hernandezfort,MN,56071,2019-07-22,False,False,None,True
CUST8483,Jessica,Patterson,leekimberly@example.org,(314)644-5515,1972-12-11,Prefer not to say,708 Porter Pike Suite 527,South Kristin,MN,56252,2022-06-05,False,True,SMS,True
CUST8484,Isaiah,Mercer,laurahoward@example.net,517.840.4922x826,2002-05-11,Male,92958 Christopher Rapid,Rachelport,MN,55135,2019-10-22,True,True,None,True
CUST8485,Michael,Wilson,wmartin@example.org,733-596-0934,1953-11-19,Other,938 Alicia Valleys Suite 132,South Victor,MN,55146,2021-06-08,True,False,None,True
CUST8486,Jacqueline,Ramirez,grubio@example.net,493.769.7810x369,1986-04-08,Other,132 Cynthia Gardens Apt. 289,Josephland,MN,56340,2024-06-01,False,False,SMS,True
CUST8487,Daniel,Gonzalez,michelle12@example.net,(257)841-9124,1988-12-20,Female,003 Jones Neck Suite 819,Lake Michelleville,MN,56313,2024-05-17,False,False,Email,True
CUST8488,Laura,Martinez,jennabeltran@example.org,001-761-780-1184x4405,1964-08-11,Other,69311 Williams Port Apt. 033,Tamaramouth,MN,55250,2020-11-07,False,False,None,True
CUST8489,Alexander,Cannon,jennifer05@example.org,403.770.6082x67415,1975-09-14,Male,5645 Myers Plaza Suite 815,West Caitlinborough,MN,56458,2021-02-10,False,False,Email,False
CUST8490,Sandra,Ward,alexabrown@example.org,365-721-9787x90914,2003-05-27,Male,0033 Barry Manors Suite 729,Christinaside,MN,56730,2023-12-13,True,True,None,False
CUST8491,Christina,Jones,mitchelldanielle@example.net,3933500868,1968-05-31,Other,16929 Joshua Mountain,South Richard,MN,55199,2020-07-24,True,False,SMS,False
CUST8492,Steven,Aguilar,richardrobinson@example.net,262.547.1683,1955-09-24,Other,1249 Woods Run,Lake Amber,MN,56759,2021-12-30,True,False,None,True
CUST8493,Steven,Roberts,martineznatalie@example.com,(204)811-7366,1995-07-28,Female,514 Ronald Island,Moonport,MN,55766,2023-04-24,True,False,Email,True
CUST8494,Eric,Stone,wreyes@example.net,852-517-7308x6512,1987-07-12,Prefer not to say,399 Mark Island Suite 523,Stevenbury,MN,55751,2021-04-15,False,False,Email,True
CUST8495,Jeffery,Holden,avilacourtney@example.com,943-736-6904x683,1988-03-01,Male,3646 Fuller Square,Wilsonland,MN,55263,2021-06-04,True,True,SMS,True
CUST8496,Kristina,Caldwell,leonardheather@example.net,911-307-9568,1977-06-04,Other,04716 Mary Forest,New Lauriefurt,MN,55638,2019-07-08,True,True,Email,True
CUST8497,Kathryn,Rice,reynoldstimothy@example.net,(419)614-6639x4720,1972-02-22,Female,6072 Scott Turnpike Apt. 515,Lake Gary,MN,56550,2021-07-18,True,False,SMS,True
CUST8498,Joseph,Keller,edward23@example.net,774-545-3774x3285,1969-12-14,Male,42965 Mccarthy Springs Suite 755,Edwardhaven,MN,56563,2020-06-04,True,True,None,True
CUST8499,Christopher,Rodriguez,ladams@example.net,+1-858-551-4061,1988-06-14,Female,08068 Melissa Prairie,Kevinburgh,MN,55135,2021-04-14,True,True,None,True
CUST8500,Jason,Hernandez,zimmermantracy@example.net,+1-332-931-2851x877,1990-11-03,Prefer not to say,32371 Amanda Alley Suite 524,West Janetberg,MN,56250,2024-02-08,False,True,None,True
CUST8501,Kurt,Watson,lynchmatthew@example.org,+1-802-280-6725x309,1990-04-30,Prefer not to say,67162 Brandon Lock,Matthewside,MN,56409,2020-01-01,False,True,SMS,True
CUST8502,Melissa,Thompson,emily55@example.org,707-328-7617x020,1990-01-22,Other,221 Catherine Parkways Apt. 348,Port Jessicabury,MN,56358,2021-12-24,False,False,Email,True
CUST8503,Glen,Hancock,hbryan@example.com,(386)866-5510,1969-12-18,Male,96752 Green Spur,Joshuahaven,MN,55635,2020-04-18,True,False,Email,True
CUST8504,Christopher,Williams,jason55@example.com,001-640-494-0194x8990,1977-10-28,Other,2293 Powell Walk,Port Thomasfurt,MN,56539,2023-08-15,False,True,None,True
CUST8505,Barbara,Guzman,vfuller@example.net,001-408-345-5945x693,1962-05-18,Other,909 John Greens Suite 540,Ryanstad,MN,56041,2022-01-29,True,True,None,True
CUST8506,Amber,Lopez,jeremy56@example.org,+1-853-593-7655x410,1985-11-01,Prefer not to say,770 Dana Valleys Apt. 603,Danielside,MN,55919,2020-08-16,True,True,Email,False
CUST8507,Alexis,Shaw,knightstephanie@example.net,(304)420-7371,1954-05-12,Female,474 Virginia Fields,Lake Marcus,MN,56584,2021-01-01,False,True,SMS,True
CUST8508,Joshua,Parker,cjohnson@example.org,+1-483-543-9517x03543,1984-03-19,Male,724 Michael Passage Suite 298,South Nathan,MN,55082,2024-06-04,True,True,None,True
CUST8509,Emily,Baird,mclaughlintammie@example.org,+1-472-212-3774x2545,1967-11-26,Male,046 Kimberly Gateway Suite 940,Gregoryfurt,MN,55414,2021-01-23,True,False,SMS,True
CUST8510,Steven,Jackson,lauren62@example.net,001-772-553-6115,1994-03-11,Prefer not to say,952 Kelley Squares,Taylorville,MN,55479,2020-12-27,True,False,SMS,True
CUST8511,Jared,Rodriguez,riveralogan@example.com,+1-580-806-5583x04849,1994-02-19,Female,757 Peter Village Suite 758,Hillburgh,MN,55102,2024-04-15,True,False,None,True
CUST8512,Barbara,Jones,bellrichard@example.net,354.879.1463x82693,2005-01-30,Male,885 Tara Mission,South Stevenmouth,MN,55479,2023-09-03,True,False,SMS,False
CUST8513,Lynn,Rivera,hughesmarcus@example.net,408.215.0467,1978-10-24,Male,06249 Gary Summit,Gutierrezside,MN,55399,2021-03-14,True,False,None,False
CUST8514,Crystal,Hall,kevin93@example.net,643-290-9248,2003-08-13,Male,8727 Sherman Skyway Suite 080,Emmamouth,MN,55060,2022-03-13,True,True,Email,True
CUST8515,Lisa,Pace,harrytravis@example.net,437.664.2001,1988-08-05,Prefer not to say,43048 Johnathan Courts,North Thomas,MN,55700,2021-09-03,True,False,None,True
CUST8516,Jill,Yoder,belindamorton@example.org,(309)764-8991x4321,2002-09-06,Other,1698 Torres Fords Suite 566,Johnport,MN,56070,2020-01-16,True,False,Email,True
CUST8517,Michelle,Brooks,amanda76@example.net,(713)353-9141,1959-08-15,Female,8097 Guerrero Mountain,South Davidfort,MN,55605,2021-12-16,True,True,None,True
CUST8518,Christina,Farrell,tonyallen@example.com,5302192708,1975-10-30,Female,18558 Krause Light,Greeneport,MN,56562,2023-09-15,False,False,SMS,True
CUST8519,Christopher,Glover,darlene85@example.com,229.584.2688x161,1963-03-27,Prefer not to say,97109 Rodriguez Flats Suite 193,New Patriciafurt,MN,55934,2021-07-19,True,True,SMS,False
CUST8520,Christopher,Allison,nicholas43@example.net,376.389.2668x32966,1954-04-19,Male,865 Robin Terrace Apt. 702,Michealberg,MN,56472,2020-01-17,False,True,Email,True
CUST8521,Sarah,Jackson,marshallpatricia@example.org,2002790027,1967-05-23,Prefer not to say,292 Mcguire Divide,Nicholstown,MN,56402,2021-12-24,True,True,SMS,True
CUST8522,Carl,Merritt,kelly43@example.com,612-826-3211,1982-10-07,Male,120 Mccarty Walks,South Michelleborough,MN,56550,2024-05-24,True,False,None,True
CUST8523,Deanna,Mills,williampearson@example.com,534.927.5961x7290,1956-12-10,Other,401 Jason Mall,South Gary,MN,56311,2020-05-15,True,False,None,True
CUST8524,Samantha,Smith,mcampbell@example.com,(758)606-3645,1973-09-19,Prefer not to say,6499 Dennis Stream Suite 519,Matthewburgh,MN,56556,2022-01-10,True,False,Email,True
CUST8525,Jacob,Jackson,barry38@example.org,2949317998,1988-11-06,Male,3183 William Skyway Suite 494,New Lawrence,MN,55247,2020-10-22,False,True,None,True
CUST8526,Gary,Lawson,jriley@example.com,669.477.8846x4898,1996-01-24,Prefer not to say,702 Sandra Squares Apt. 454,Waltonfurt,MN,56310,2022-11-14,True,False,Email,True
CUST8527,Amanda,Moreno,qmathews@example.com,977.711.7635x23652,1977-03-22,Prefer not to say,9856 Torres Prairie,North Dianeport,MN,56222,2020-08-20,True,True,SMS,True
CUST8528,Alan,Garcia,smithrichard@example.org,(399)921-2304x45296,1965-11-07,Other,54163 Donna Terrace Suite 238,South Kristenbury,MN,56592,2020-10-15,True,True,Email,True
CUST8529,Brett,Ayers,cmiller@example.com,870-759-4993x43435,1984-03-31,Other,20720 Cole Key Apt. 835,North Shannonfurt,MN,55588,2022-08-26,True,True,Email,True
CUST8530,John,Davis,erinarmstrong@example.org,957.358.1355x3802,1967-08-09,Prefer not to say,307 George Orchard Apt. 837,Mannbury,MN,56490,2024-04-30,False,False,SMS,True
CUST8531,Marie,Salazar,ronaldturner@example.net,780.221.0543x6480,1966-09-18,Other,32434 Bradley Mount Suite 583,Port Michaelview,MN,55064,2023-02-19,True,True,Email,True
CUST8532,Margaret,Silva,melindawilson@example.org,(554)470-9185x44065,1986-10-14,Female,74833 Michaela Cliffs,Michaelmouth,MN,56726,2023-08-16,False,False,Email,True
CUST8533,Jodi,Powers,melissabailey@example.net,(876)474-8958x861,1970-02-24,Male,169 Ochoa Street,East Randymouth,MN,55309,2023-10-26,True,False,Email,True
CUST8534,Alexander,Moore,nicholas63@example.net,(937)304-2144x8131,1958-04-02,Other,59707 Kerry Parkways,Cruzstad,MN,56357,2022-01-14,False,False,None,True
CUST8535,John,Nelson,kimberlywhite@example.net,001-301-346-8973x5986,1973-10-01,Prefer not to say,25316 Brenda Roads Apt. 819,Ramosmouth,MN,56465,2021-09-22,True,True,Email,True
CUST8536,Lauren,Williams,christinacasey@example.org,+1-845-377-7375x32251,1976-05-03,Prefer not to say,561 Laurie Villages Suite 168,Jenkinsmouth,MN,55902,2023-01-04,True,False,None,True
CUST8537,Susan,Alvarado,jgonzales@example.org,2538398706,1981-03-25,Prefer not to say,6985 Adams Loop,New Melvin,MN,55929,2020-09-04,False,True,Email,True
CUST8538,Tracy,Gibson,wgonzalez@example.org,(633)514-7885x350,1982-07-24,Other,38736 Guerrero Flat,South Nichole,MN,55804,2023-03-25,True,True,Email,False
CUST8539,Joanna,Bean,brian53@example.com,+1-328-492-1689x4519,1987-09-03,Male,0939 Bridges Courts,Zacharyhaven,MN,55211,2021-11-08,True,True,Email,False
CUST8540,Douglas,Meyers,michelle21@example.com,001-520-398-8075,1992-10-04,Other,14932 Romero Prairie,Lake Sheila,MN,55097,2023-01-20,True,False,SMS,True
CUST8541,Walter,Murphy,hhayes@example.com,(991)569-6637,2005-04-23,Female,3718 Henry Spring Apt. 160,West Trevor,MN,55187,2021-05-03,True,False,Email,True
CUST8542,David,Burns,wendy58@example.com,+1-913-397-9566x36757,1966-01-23,Prefer not to say,13930 Cherry Island,West Brianside,MN,56348,2023-10-09,True,True,None,True
CUST8543,Victoria,Francis,cmartinez@example.com,(746)507-5880,1963-01-18,Male,30858 Brenda Cove Suite 018,Lake Aaronview,MN,56286,2022-06-29,True,True,None,True
CUST8544,Richard,Nelson,boothmelissa@example.org,001-890-933-6083x75935,1956-11-25,Male,995 Sampson Ranch,Bellview,MN,55915,2021-06-06,True,False,None,False
CUST8545,Christian,Mendez,odaniels@example.org,+1-267-792-9049x1547,1985-04-10,Prefer not to say,77018 Smith Avenue,Hinesmouth,MN,55559,2020-07-02,False,True,SMS,True
CUST8546,Nicholas,Brandt,brandon00@example.net,(272)781-7840x7316,1993-05-10,Male,92728 Colleen Pines,Hawkinsshire,MN,55509,2020-07-31,True,True,None,True
CUST8547,Michael,Smith,swhite@example.com,001-871-976-1916,1966-07-03,Female,134 King Forge,Jamestown,MN,56348,2023-02-10,True,False,SMS,True
CUST8548,Lisa,Baldwin,langantonio@example.com,+1-292-612-8302x3121,2002-04-19,Other,9989 Cindy Plains,Lake Jerry,MN,56655,2024-05-17,False,True,SMS,False
CUST8549,Elizabeth,Hines,karenchan@example.com,853.998.2073,2001-08-30,Male,630 Jennifer Walks,Lake Lauren,MN,55968,2024-02-25,True,False,None,False
CUST8550,Bradley,Weaver,pmatthews@example.org,373-201-2730x49412,1999-10-01,Other,83417 Castro Creek,Lake Katherine,MN,55237,2023-06-16,True,True,None,True
CUST8551,Sandra,Ramsey,pfreeman@example.com,889.851.7489x4215,1980-09-17,Male,788 Matthew Falls,South Raymondborough,MN,56632,2019-08-11,False,True,Email,True
CUST8552,Bailey,Haynes,traviswu@example.org,507.592.7815,1972-10-08,Male,330 Mary Center,East Robert,MN,55147,2023-06-19,True,True,SMS,True
CUST8553,Dennis,Butler,careyjason@example.org,001-316-799-7230,1973-09-26,Male,229 Timothy Meadow Apt. 234,Toddberg,MN,56521,2021-10-18,True,True,SMS,True
CUST8554,Jennifer,Estes,robert61@example.org,937.892.9160,1967-08-04,Other,2705 Davidson Extensions,Bennettside,MN,55068,2020-02-10,False,False,None,True
CUST8555,Micheal,Barnett,blackwellmichael@example.net,+1-430-899-6880x50032,1987-06-26,Prefer not to say,499 Fowler Highway,Yangton,MN,55866,2021-08-14,True,False,None,True
CUST8556,Brianna,Sweeney,larrymacdonald@example.com,001-585-996-4836x35679,1983-07-14,Female,17834 Patel Road,South Crystal,MN,56222,2024-02-20,True,False,Email,True
CUST8557,Lisa,Ponce,nwatson@example.com,830.483.4633x3627,1977-10-02,Female,648 Wise Underpass,Lake William,MN,56649,2023-06-05,True,True,None,False
CUST8558,Christine,Williamson,ovance@example.org,001-842-460-2991x245,1963-03-20,Other,4784 Jerry River Suite 490,Millschester,MN,56543,2020-06-04,True,True,Email,True
CUST8559,Joann,Soto,rileylauren@example.com,750-638-7249x458,1955-06-30,Female,0768 Brock Lodge Apt. 718,New Hannahmouth,MN,56231,2022-01-02,True,True,Email,True
CUST8560,Heather,Brown,porterjeanette@example.com,8872131889,1993-03-25,Other,98086 Michelle Squares Suite 081,Carpenterview,MN,55537,2022-01-03,True,True,None,True
CUST8561,Jason,Warner,amberyoung@example.net,+1-946-587-8713,1966-08-04,Other,2769 Bryan Park Apt. 722,Meyerville,MN,56149,2024-01-08,True,True,SMS,True
CUST8562,Kristy,Friedman,hannah37@example.com,226.725.0588x53475,1973-12-02,Female,3337 Leach Lake Suite 320,North James,MN,56003,2021-03-18,False,False,SMS,False
CUST8563,Richard,Sanchez,aprilbowen@example.org,+1-695-352-7084,1995-08-23,Prefer not to say,5576 Russell Greens,South Matthewside,MN,55192,2020-09-18,False,False,None,True
CUST8564,Kim,George,wwalker@example.com,001-648-487-6972x07405,1993-12-22,Male,01692 James Canyon Apt. 906,Julieshire,MN,56403,2022-11-17,True,True,Email,True
CUST8565,Charles,White,juantaylor@example.com,+1-719-677-6443,1986-08-25,Female,980 Stephen Lake Apt. 365,Lake Lynn,MN,55709,2021-09-07,True,False,None,True
CUST8566,Jessica,Bush,greenmatthew@example.com,527.737.8479x025,1973-05-05,Female,69421 Copeland Island,East Rhonda,MN,56435,2021-03-05,True,True,Email,True
CUST8567,Ebony,Smith,aparks@example.net,6175496021,1996-04-17,Female,64972 Allison Oval Suite 889,Gentryton,MN,56151,2023-04-23,True,False,SMS,True
CUST8568,Vernon,Berry,caleb20@example.net,(845)778-9498x641,1999-11-28,Female,00760 Hardin Causeway,Powellville,MN,55501,2023-06-28,True,False,SMS,True
CUST8569,Kristen,Salinas,jeremy34@example.net,+1-362-975-2565x7839,1993-10-04,Other,769 Morales Mills,North Jeremychester,MN,55712,2023-05-29,False,False,SMS,True
CUST8570,Michelle,Brown,pmason@example.com,976-915-2747,2000-03-14,Female,20994 Stark Streets,South Ericland,MN,56000,2021-12-29,True,True,Email,True
CUST8571,Daniel,Perez,joyceperez@example.net,839-674-8744,1979-07-19,Female,25546 Haynes Burg Suite 672,Lake Kathleenberg,MN,55731,2020-09-02,True,True,Email,True
CUST8572,Alan,Serrano,johnzimmerman@example.net,827-640-0682,1970-01-23,Other,95735 Sean Plains Suite 582,Mclaughlinfort,MN,55469,2021-07-07,True,True,Email,True
CUST8573,Harry,Miller,tgarcia@example.net,893.735.4094x795,1973-11-16,Other,249 Garcia Viaduct Suite 367,Conradland,MN,55760,2019-11-10,True,True,None,False
CUST8574,Carl,Wilson,troy15@example.com,704.594.7977x8171,2006-06-01,Prefer not to say,464 Gregory Mission Apt. 038,West Margaret,MN,56022,2022-08-07,False,False,None,False
CUST8575,Melissa,Vasquez,nicholasflores@example.net,909.266.2508x234,2002-04-05,Other,98109 Clark Shoal,Chanshire,MN,56334,2024-01-23,True,False,Email,False
CUST8576,Amy,Mcdonald,gail65@example.org,001-795-878-7880,2001-02-25,Female,1863 James Forge,Kennedyshire,MN,56696,2020-09-11,True,False,Email,True
CUST8577,Michael,Jenkins,helen19@example.com,(471)795-2221x5208,1958-11-14,Male,6160 Cynthia Unions Suite 502,East Sara,MN,56289,2023-11-21,True,False,SMS,True
CUST8578,Steven,Mckinney,nealwendy@example.com,001-564-796-8591x12370,1973-01-31,Prefer not to say,6544 Garcia Road Suite 658,Figueroaport,MN,55250,2020-04-12,True,False,Email,False
CUST8579,Dalton,Castillo,phillip07@example.com,350-258-5040,1993-06-14,Male,06094 Linda Lane,East Thomas,MN,55963,2023-10-06,True,True,Email,True
CUST8580,Timothy,Ferguson,emilystein@example.com,+1-994-625-8808x9279,1987-11-30,Prefer not to say,626 Petersen Forges,Kellybury,MN,55431,2023-11-19,True,False,SMS,True
CUST8581,Jodi,Marshall,ginavasquez@example.net,950-331-0331,1987-04-10,Female,2938 Allen Keys Apt. 532,Benjaminview,MN,56738,2020-07-26,True,True,Email,True
CUST8582,Veronica,Bennett,dustin26@example.org,001-311-938-2221x27335,1980-01-03,Prefer not to say,594 Jeffrey Port,Johnsontown,MN,55125,2021-02-08,True,True,None,True
CUST8583,Bradley,Romero,lacey58@example.org,2256428434,1962-01-31,Prefer not to say,3844 Cervantes Point,Andrewshire,MN,55820,2023-09-20,True,False,Email,False
CUST8584,Penny,Ortiz,annegrant@example.org,001-483-662-5664,1983-09-30,Prefer not to say,710 Wyatt Ford Suite 443,New Alyssaberg,MN,55234,2023-02-04,True,False,None,True
CUST8585,Rebecca,Atkinson,pbrown@example.org,+1-823-626-7413x8503,1986-02-09,Other,27086 Jenkins Overpass,Stevensonmouth,MN,55797,2022-08-14,True,True,Email,True
CUST8586,Christina,Rodriguez,merrittrobin@example.com,588-668-6665x2055,1976-02-11,Prefer not to say,8118 April Crest,Tylerfurt,MN,55161,2019-10-25,True,True,SMS,False
CUST8587,Jennifer,Winters,wellsphilip@example.net,323.963.9208,1979-10-08,Other,39495 David Center Suite 010,Davidchester,MN,55816,2024-06-06,False,False,Email,False
CUST8588,Brian,Christian,brandonesparza@example.org,001-832-865-5223x463,1959-07-31,Female,4001 Jonathan Stravenue,Dominguezburgh,MN,55471,2021-12-23,False,False,SMS,True
CUST8589,Michael,Welch,rhonda79@example.org,223.413.0412x19967,1959-07-02,Other,798 Patrick Light Suite 543,Port Kimberly,MN,55205,2024-01-31,True,True,None,False
CUST8590,Rebecca,Miller,dawnbrewer@example.com,+1-221-773-3821x2983,1954-05-11,Other,91460 Ball Coves,East Yvonne,MN,55943,2020-07-15,False,True,None,False
CUST8591,Tammy,Weber,pruittmaria@example.com,(403)364-3681,1982-06-21,Male,4232 Daniels Meadows,Ericaville,MN,56739,2022-02-07,True,False,SMS,True
CUST8592,Cassandra,Davis,rolsen@example.net,(654)502-4324x7213,2000-02-05,Prefer not to say,6910 Clayton Oval Apt. 499,Loganburgh,MN,56192,2021-06-23,True,False,SMS,True
CUST8593,Travis,Sweeney,courtney90@example.com,636.275.3005x09241,1960-04-22,Prefer not to say,648 George Expressway Suite 425,Bakerport,MN,56090,2019-06-24,True,False,None,True
CUST8594,Jason,Colon,tammybright@example.org,(654)346-4687,1955-12-27,Prefer not to say,041 Thompson Hill,North Stephen,MN,56002,2021-05-29,True,False,Email,True
CUST8595,Jerry,Bernard,frederickcrystal@example.com,713-509-1052,1974-05-25,Female,123 Frank Plains Apt. 670,Stacieshire,MN,56105,2019-11-16,True,False,Email,True
CUST8596,Michael,Bass,jacquelineelliott@example.net,(896)478-6550,1994-04-16,Female,7465 Melvin Gateway,Thomasbury,MN,55443,2019-12-21,False,False,Email,False
CUST8597,Ronnie,Johnson,timothy63@example.com,001-283-687-3754x194,1968-09-08,Prefer not to say,8675 Margaret Parkways Apt. 464,Lake Karen,MN,56690,2022-07-27,True,True,None,True
CUST8598,Ryan,Mcdonald,mgordon@example.com,597.906.1744x3643,1989-12-07,Prefer not to say,690 Hardy Ramp,Grahamfurt,MN,55924,2021-10-13,True,False,Email,False
CUST8599,Donald,Macias,dianeperry@example.net,473.780.5473x41517,1992-04-15,Female,194 Molly Rapid Suite 301,South Lisa,MN,55316,2021-11-17,True,True,None,True
CUST8600,Connie,James,rebeccagreen@example.com,(337)203-9048,1990-05-24,Male,79637 Young Ferry Suite 494,Tylerfort,MN,56556,2023-08-22,True,False,Email,True
CUST8601,John,Lopez,fconner@example.org,(285)606-4171x9093,1953-11-28,Male,532 Brown Walks Suite 984,South Alexis,MN,56082,2019-11-21,False,True,SMS,False
CUST8602,Blake,Martin,ubutler@example.net,424-485-1216x741,1966-06-26,Other,7631 Brown Plaza,Morenoshire,MN,55606,2023-05-05,True,False,Email,True
CUST8603,Wanda,Scott,perryjames@example.net,+1-469-522-6073,2003-05-01,Other,923 Burke Island Apt. 078,Maynardland,MN,55939,2023-10-11,True,True,Email,True
CUST8604,Crystal,Ramos,garciaanthony@example.org,+1-997-793-9157x64047,1994-04-23,Prefer not to say,637 Patricia Alley,Lake Dianafurt,MN,56340,2021-04-07,True,True,None,True
CUST8605,Pam,Ball,qcampbell@example.com,8204445189,1988-07-10,Other,8717 Ruiz Coves,Kerrymouth,MN,55707,2023-07-22,True,False,SMS,True
CUST8606,Christopher,Franklin,christopher11@example.org,779.625.0562,1955-07-22,Prefer not to say,9638 Wong Walk,North Donald,MN,55664,2022-08-21,True,False,None,True
CUST8607,Nicholas,Hanson,wcortez@example.org,+1-480-784-1391x706,1961-12-02,Female,2276 Jerome Rapid,Walkerview,MN,55407,2022-12-09,False,True,SMS,True
CUST8608,Alexandra,Cook,taylor88@example.net,+1-490-982-2620x46563,1996-03-03,Female,593 Kevin Creek,Jamesport,MN,55181,2024-05-16,True,False,SMS,True
CUST8609,Amanda,Davis,velasquezjohn@example.org,501.298.7848x0798,1996-07-21,Male,18959 Peter Ford Apt. 597,Carolbury,MN,55242,2023-07-16,True,True,Email,True
CUST8610,Rachel,Santos,fritzanthony@example.net,370.307.1174,1997-04-11,Male,61438 Thomas Estates,North Erictown,MN,55112,2023-08-11,True,True,None,True
CUST8611,Marilyn,Martin,brianmerritt@example.org,+1-278-294-8134,1954-05-02,Male,9068 Samuel Village Apt. 041,Juliebury,MN,55073,2021-02-24,True,False,SMS,True
CUST8612,Andrew,Cochran,nstuart@example.org,(841)293-2153x7263,1998-08-18,Male,3057 Peters Mountain,New Joseph,MN,55063,2020-11-04,True,False,None,False
CUST8613,James,Walker,cwong@example.com,+1-398-283-1531x55610,1959-03-25,Other,6666 James Stravenue,Scottfort,MN,55869,2022-06-23,True,False,None,True
CUST8614,Grace,Allen,joelarmstrong@example.net,001-708-905-8975x224,1989-05-31,Female,79523 Thomas Pine Suite 998,Schwartzfort,MN,55801,2021-11-06,True,True,Email,False
CUST8615,Sean,Bell,morganwalters@example.net,+1-336-740-9987x0334,1976-03-02,Prefer not to say,01823 Phillips Divide Apt. 525,Lake Mikeport,MN,55610,2021-04-17,False,True,SMS,True
CUST8616,Brandon,Frost,gregory68@example.com,(763)587-5111x704,1998-04-09,Female,2664 Bailey River Apt. 834,Port Danielfort,MN,55324,2023-01-23,True,True,None,True
CUST8617,Breanna,Lewis,holly78@example.com,338-541-4358x46752,1964-04-29,Male,8853 Stevens Ports,South Tyler,MN,56295,2021-10-25,True,True,None,True
CUST8618,Nathaniel,Larson,cassandra71@example.net,998.257.3110,1957-05-08,Other,5237 Curtis Mews,Jessicaport,MN,55572,2023-07-02,True,True,None,True
CUST8619,Jean,Anderson,sawyeralexis@example.org,+1-863-778-9302,1983-09-27,Female,88514 West Turnpike,South Ginafurt,MN,55538,2022-07-01,True,True,None,True
CUST8620,Jeffrey,Chung,gcarter@example.org,969-331-3454,1961-02-13,Other,236 Joy Lodge Suite 884,Port Casey,MN,56277,2023-07-31,True,True,Email,False
CUST8621,Joshua,Ferrell,danielmyers@example.org,242.538.5413x6289,2001-10-30,Other,7529 Mark View Apt. 203,North Janiceton,MN,55519,2021-03-02,True,True,Email,True
CUST8622,Paul,Hernandez,hhendricks@example.net,657-361-4931x193,1974-09-28,Female,7247 Sutton Hill,Lake William,MN,56108,2020-08-24,True,True,Email,True
CUST8623,Jeffrey,Trujillo,michael75@example.org,582.386.0589x6048,2001-10-19,Other,9818 Scott Crescent Suite 619,Rodriguezberg,MN,56532,2023-10-24,True,False,SMS,True
CUST8624,Matthew,Rowe,scott77@example.com,+1-731-968-5358x3171,1981-05-16,Male,5155 Kelli Common,Grantport,MN,56660,2019-07-30,False,True,None,False
CUST8625,Joseph,Phelps,ischmidt@example.net,001-401-616-6620x0817,1982-02-02,Other,04008 Lori Light Apt. 462,South Joseph,MN,56190,2023-10-08,False,False,Email,True
CUST8626,Donna,Jacobs,richmondkristen@example.org,492.222.4856x3750,1986-01-31,Other,7297 Robinson Crescent Suite 648,North Cliffordfurt,MN,56098,2022-03-02,True,True,Email,True
CUST8627,Ryan,Pham,jwolf@example.org,001-684-531-2831x3883,1957-05-27,Male,87171 Wall Rue,Steinchester,MN,55287,2020-04-05,True,True,SMS,True
CUST8628,Carrie,Wilson,nhawkins@example.com,6726999950,1971-05-27,Female,21149 Dennis Haven Suite 758,Port Earltown,MN,55051,2021-01-14,False,False,Email,True
CUST8629,James,Williamson,melindaperez@example.org,001-494-435-3566x213,1986-05-17,Male,72090 Mike Mount,Rogersshire,MN,56135,2023-01-30,True,True,Email,True
CUST8630,Debra,Ball,morrismatthew@example.com,812.578.3451x29315,1986-12-31,Other,17785 Brenda Circle,South Jennifer,MN,56290,2022-10-01,False,True,SMS,True
